config_name,config_label,seed,L,mean_snr,median_snr,std_snr,min_snr,max_snr,n_params,n_finite_params,mean_abs_grad
local_cost_only,Local cost only,35,1,2.9835523404523827,1.444261013957484e-14,5.167664240704542,9.628406759716548e-15,11.934209361809494,4,4,0.06445859151987976
local_cost_only,Local cost only,36,1,8.31378372479686,4.16035635725842e-15,14.399895814487381,0.0,33.255134899187425,4,4,0.1491779753984348
local_cost_only,Local cost only,37,1,18.032561930166874,2.920973798126796e-15,31.233313453681326,0.0,72.1302477206675,4,4,0.21247487351986072
local_cost_only,Local cost only,38,1,6736.573129945328,2.3273789739655223e-15,11668.086929968606,0.0,26946.292519781313,4,4,0.24999965569679025
local_cost_only,Local cost only,39,1,2.820912151970076,1.014757254145152e-14,4.885963170900618,0.0,11.283648607880284,4,4,0.06116078853111026
local_cost_only,Local cost only,40,1,30.110284767473324,1.3240738144839169e-15,52.15254304763103,0.0,120.4411390698933,4,4,0.234365158317749
local_cost_only,Local cost only,41,1,98.81002458564905,9.36890781105952e-16,171.14398287947404,0.0,395.2400983425962,4,4,0.2484148436087683
local_cost_only,Local cost only,42,1,4.518004404859417,0.0,7.825413178036497,0.0,18.072017619437666,4,4,0.0936668664525788
local_cost_only,Local cost only,43,1,3.155102482317834,0.0,5.464797802461174,0.0,12.620409929271336,4,4,0.06789839642013354
local_cost_only,Local cost only,44,1,219.13575931366336,1.2428815704919876e-15,379.55426888644973,6.214407852459939e-16,876.5430372546534,4,4,0.24967525186898698
local_cost_only,Local cost only,45,1,2.0231075948690176,2.0913118454074903e-14,3.5041251434915863,0.0,8.092430379476028,4,4,0.04451513577528352
local_cost_only,Local cost only,46,1,5.895134883444553,5.322620151927459e-15,10.210673135597592,0.0,23.5805395337782,4,4,0.11660301141103808
local_cost_only,Local cost only,47,1,484.92227991348346,6.595983780765013e-16,839.9100265322903,0.0,1939.6891196539339,4,4,0.24993357942271416
local_cost_only,Local cost only,48,1,7.677846708155802,0.0,13.298420591251304,0.0,30.71138683262321,4,4,0.14152408000812816
local_cost_only,Local cost only,49,1,7.416452478725435,0.0,12.84567250507259,0.0,29.66580991490174,4,4,0.13819598625112134
residual_only,Residual only,0,1,18.980799621423216,12.925438529962031,13.811775307643778,7.591225323893671,42.48109610187513,5,4,1.2160235263513037
residual_only,Residual only,1,1,22.829473254839343,25.628240204920893,13.636264100547093,3.8314034598737465,36.230009149641845,5,4,1.3883649595770122
residual_only,Residual only,2,1,23.53904379268831,24.592815271573652,17.20692405696989,0.9495092375504105,44.02103539005554,5,4,1.345365906055417
residual_only,Residual only,3,1,26.17970882053913,26.017690518466473,14.207704168684165,11.705306887654729,40.97814735756884,5,4,1.3883771393547775
residual_only,Residual only,4,1,7.089691716344342,7.1837051699561565,4.554620245237398,1.6267529899330901,12.364603535531963,5,4,0.9643406446442693
residual_only,Residual only,5,1,18.035490444966552,13.394762108517154,16.514143999415,2.0200762978637914,43.33236126496811,5,4,1.2119583682740216
residual_only,Residual only,6,1,27.300396156733406,31.193998095945084,12.308951794547877,8.459347483423105,38.35424095162035,5,4,1.5905018436999836
residual_only,Residual only,7,1,23.07499057238209,23.754979725071593,19.15535036208403,1.6815200048879901,43.10848283449719,5,4,1.2584677830014932
residual_only,Residual only,8,1,20.06342072905532,22.385800421049474,12.599753706656228,0.5259466618673261,34.95613541225501,5,4,1.3760843492073693
residual_only,Residual only,9,1,23.143708886641576,18.720271817119958,13.48960353411502,9.677840532741959,45.45645137958443,5,4,1.356390518243129
residual_only,Residual only,10,1,27.31824271323245,26.753477614754708,12.997746392116499,11.077826489153074,44.688189134267304,5,4,1.530350049344255
residual_only,Residual only,11,1,5.404006647120722,1.4923241294426384,7.640018516280509,0.0728659245194969,18.558512405078115,5,4,0.922218439513145
residual_only,Residual only,12,1,21.89065776198378,19.006946254709913,18.709905256121214,0.028441237038633566,49.52029730147667,5,4,1.3099383643173674
residual_only,Residual only,13,1,23.984372635490068,20.53892316575353,17.99199883092437,6.1021895763605825,48.75745463409262,5,4,1.3000604373748472
residual_only,Residual only,14,1,18.508502655828813,18.84368467134329,13.451518359665187,4.1993576472150265,32.147283633413636,5,4,1.221380245814224
