task,task_label,n_qubits,config_id,config_name,config_label,seed,L,residual_reduction,mean_snr,median_snr,std_snr,min_snr,max_snr,n_params,n_finite_params,n_deterministic_params,deterministic_labels,mean_abs_grad
tfim_h0.5,"TFIM (J=1, h=0.5)",2,3,local_cost_only,Local cost function only,18,3,sum,15.115078371261001,16.179666644437344,10.471050527268636,3.3295654142652642e-15,29.58630025892952,6,6,0,,0.2925010397001638
tfim_h0.5,"TFIM (J=1, h=0.5)",2,3,local_cost_only,Local cost function only,19,3,sum,16.47290503525111,6.696193431288258,17.685236168103838,0.0,43.00902368331264,6,6,0,,0.2759913631955076
tfim_h0.5,"TFIM (J=1, h=0.5)",2,3,local_cost_only,Local cost function only,20,3,sum,16.264726899923136,7.371104151794995,17.88446587608439,3.261322244225985e-15,42.605682767094066,6,6,0,,0.2769143638401983
tfim_h0.5,"TFIM (J=1, h=0.5)",2,3,local_cost_only,Local cost function only,21,3,sum,21.580126887508396,17.265535007894186,15.99426632239551,6.082722246801506e-15,43.10306608280428,6,6,0,,0.378928202166759
tfim_h0.5,"TFIM (J=1, h=0.5)",2,3,local_cost_only,Local cost function only,22,3,sum,8.91527974474276,9.97989189562966,4.664150769094256,7.425482007428126e-15,14.016057041813584,6,6,0,,0.18993901114127687
tfim_h0.5,"TFIM (J=1, h=0.5)",2,3,local_cost_only,Local cost function only,23,3,sum,11.285747147638569,13.87093314938448,8.020657096785424,5.5654023498886464e-15,22.137886295807146,6,6,0,,0.22105683801226625
tfim_h0.5,"TFIM (J=1, h=0.5)",2,3,local_cost_only,Local cost function only,24,3,sum,33.221063190573474,35.510699027383666,27.74107452577583,5.4177240205841184e-15,65.08950310685796,6,6,0,,0.4639039942331489
tfim_h0.5,"TFIM (J=1, h=0.5)",2,3,local_cost_only,Local cost function only,25,3,sum,21.86486704493959,22.768186391119997,17.018689254954655,1.2673336119684773e-15,46.41238134963826,6,6,0,,0.37777095829527285
tfim_h0.5,"TFIM (J=1, h=0.5)",2,3,local_cost_only,Local cost function only,26,3,sum,15.51733399346964,18.113466920010012,7.174075140838651,0.0,20.58654057625179,6,6,0,,0.3195026340437031
tfim_h0.5,"TFIM (J=1, h=0.5)",2,3,local_cost_only,Local cost function only,27,3,sum,20.46783062532185,17.820799562757117,16.319590449960387,0.0,49.553802043510075,6,6,0,,0.35687096100233484
tfim_h0.5,"TFIM (J=1, h=0.5)",2,3,local_cost_only,Local cost function only,28,3,sum,30.75282671988872,23.01409306694424,29.588933920519594,1.3390778117618905e-15,85.96747106457731,6,6,0,,0.42340032559621316
tfim_h0.5,"TFIM (J=1, h=0.5)",2,3,local_cost_only,Local cost function only,29,3,sum,98.75151778927875,71.49583965303287,106.54531423618393,2.329761871172695e-15,297.2539199369833,6,6,0,,0.5529588321907019
tfim_h0.5,"TFIM (J=1, h=0.5)",2,3,local_cost_only,Local cost function only,30,3,sum,25.92397516343318,25.626633564719867,16.325479892680804,1.396426531796779e-15,53.3997509029795,6,6,0,,0.4458465542725951
tfim_h0.5,"TFIM (J=1, h=0.5)",2,3,local_cost_only,Local cost function only,31,3,sum,15.047539227940641,6.3801069581059995,18.65867439680938,0.0,55.105203826242494,6,6,0,,0.25179807005120053
tfim_h0.5,"TFIM (J=1, h=0.5)",2,3,local_cost_only,Local cost function only,32,3,sum,39.66795684375777,24.75141849113033,48.26335655916562,6.214319667046553e-16,140.9541173405484,6,6,0,,0.43215274105596685
tfim_h0.5,"TFIM (J=1, h=0.5)",2,3,local_cost_only,Local cost function only,33,3,sum,41.96897990776606,37.76369478270405,38.89050302163469,2.654135794098369e-15,114.05452840954386,6,6,0,,0.5028522675614416
tfim_h0.5,"TFIM (J=1, h=0.5)",2,3,local_cost_only,Local cost function only,34,3,sum,55.06561073580463,10.005391467139605,70.4823823225319,1.8852233996702795e-15,158.25936541185033,6,6,0,,0.3945383267021893
tfim_h0.5,"TFIM (J=1, h=0.5)",2,3,local_cost_only,Local cost function only,35,3,sum,13.318924220632196,7.268391299064001,13.506028212980768,3.876391832025847e-15,36.88157115078389,6,6,0,,0.23392534945459717
tfim_h0.5,"TFIM (J=1, h=0.5)",2,3,local_cost_only,Local cost function only,36,3,sum,62.083779800450316,34.37728402690789,87.28998311434917,2.5045518352811344e-15,253.32724214375548,6,6,0,,0.49132916525146736
tfim_h0.5,"TFIM (J=1, h=0.5)",2,3,local_cost_only,Local cost function only,37,3,sum,15.460561304134755,13.336679175263091,14.024113094897821,3.638612263857911e-15,37.062543831551444,6,6,0,,0.28894281214795886
tfim_h0.5,"TFIM (J=1, h=0.5)",2,3,local_cost_only,Local cost function only,38,3,sum,20.975987192697673,17.857668134728492,20.2855860664234,2.6612785834953078e-15,44.91804215751112,6,6,0,,0.343877790923561
tfim_h0.5,"TFIM (J=1, h=0.5)",2,3,local_cost_only,Local cost function only,39,3,sum,4.507414088531998,3.2705292624156437,3.2495502286286952,0.0,8.86514343813778,6,6,0,,0.08940240800854744
tfim_h0.5,"TFIM (J=1, h=0.5)",2,3,local_cost_only,Local cost function only,40,3,sum,21.703997952832253,23.796537222591816,12.033062095274305,3.073869163026143e-15,38.92900882177851,6,6,0,,0.38808306819989374
tfim_h0.5,"TFIM (J=1, h=0.5)",2,3,local_cost_only,Local cost function only,41,3,sum,16.48729468146034,22.585599819602074,11.502356088753078,3.3553125896130614e-15,26.73930166639789,6,6,0,,0.30830063944902303
tfim_h0.5,"TFIM (J=1, h=0.5)",2,3,local_cost_only,Local cost function only,42,3,sum,25.088859571467697,13.719779064460603,26.99250470248802,1.4285695454304289e-15,73.55501087957339,6,6,0,,0.36143280295613356
tfim_h0.5,"TFIM (J=1, h=0.5)",2,3,local_cost_only,Local cost function only,43,3,sum,18.665676790887918,16.409562505224415,15.192744756461838,1.7603114332006864e-14,43.64970738059365,6,6,0,,0.33662527013646687
tfim_h0.5,"TFIM (J=1, h=0.5)",2,3,local_cost_only,Local cost function only,44,3,sum,21.912967252357873,17.310089772276157,21.306915670469145,0.0,47.98955746338151,6,6,0,,0.34929114198225447
tfim_h0.5,"TFIM (J=1, h=0.5)",2,3,local_cost_only,Local cost function only,45,3,sum,7.3539699207247216,8.849659936606228,4.36582578451438,7.753645248352961e-15,11.993075888997053,6,6,0,,0.15426106606765952
tfim_h0.5,"TFIM (J=1, h=0.5)",2,3,local_cost_only,Local cost function only,46,3,sum,12.819335183629898,15.02065039350656,8.62789128419424,0.0,26.19550775848274,6,6,0,,0.25594613013073825
tfim_h0.5,"TFIM (J=1, h=0.5)",2,3,local_cost_only,Local cost function only,47,3,sum,14.577417735281552,16.746549376946508,7.803651210185109,7.772195084542804e-15,25.51491567213574,6,6,0,,0.2626616249554882
tfim_h0.5,"TFIM (J=1, h=0.5)",2,3,local_cost_only,Local cost function only,48,3,sum,14.931720695611824,11.138154261532101,12.327911878342235,3.536480303058554e-15,37.830647683315064,6,6,0,,0.2847584358909269
tfim_h0.5,"TFIM (J=1, h=0.5)",2,3,local_cost_only,Local cost function only,49,3,sum,2.8563489716195165,3.0617409873784545,1.9386179910151036,1.8094022875325355e-14,5.262275152719701,6,6,0,,0.06055899536657341
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,0,3,sum,13.36817086188547,10.577594420971561,12.760929116816525,0.8860735507924558,42.58033848030734,9,8,1,alpha_0,1.7066128469569208
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,1,3,sum,26.983671408647794,3.89509933355691,61.90644588867661,0.06157008068339736,190.61742041481634,9,8,1,alpha_0,0.7227880297697323
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,2,3,sum,10.0064989744705,11.109194962938723,5.738591651938262,1.1426876466693063,20.135323939420793,9,8,1,alpha_0,0.653074326191149
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,3,3,sum,22.224973785527524,28.436095789525204,13.304217219864498,1.270720417922899,36.65374187220994,9,8,1,alpha_0,2.1093832595928173
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,4,3,sum,9.445075081559912,6.588632842469646,8.695102549367897,0.15006442154673877,25.535277235639622,9,8,1,alpha_0,1.1820302818132324
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,5,3,sum,26.056365812290014,18.145839249796587,21.56005966159556,7.195879386721014,75.7758324216633,9,8,1,alpha_0,0.7786333907152172
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,6,3,sum,6.483817776051821,4.1083002546226695,5.424841666786959,0.9770311081604608,15.668175340677195,9,8,1,alpha_0,0.7073213991049644
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,7,3,sum,25.09756126285567,24.530129716620184,21.254897323677106,2.104324605247385,70.06335552126251,9,8,1,alpha_0,3.2247604712522207
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,8,3,sum,16.548916325636174,8.8917261849731,20.294465543908554,0.7465263871788179,65.95742418033747,9,8,1,alpha_0,0.8952840110510469
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,9,3,sum,27.846323679621552,11.212797105263757,42.373729447794744,0.1134074495076897,136.40066668284777,9,8,1,alpha_0,1.6801976573676627
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,10,3,sum,18.342633447814627,10.09245925716273,19.5741720053047,0.9294223002087562,60.64352112920011,9,8,1,alpha_0,1.7811237659672825
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,11,3,sum,8.460056065392791,6.105811624415084,7.160728718000937,0.00022007001975256528,19.775436733543103,9,8,1,alpha_0,1.3124062999201023
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,12,3,sum,15.923580956769781,5.244092649913543,16.688663799689053,0.22524603550667444,42.32377638373038,9,8,1,alpha_0,1.5956221886408632
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,13,3,sum,21.690899393356464,16.408609212347187,19.718836182490925,0.6206220760694569,67.89499066488175,9,8,1,alpha_0,1.8586651130037595
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,14,3,sum,13.955813661435293,7.416230458774312,13.722627174446991,1.0366986158294302,43.5642084414489,9,8,1,alpha_0,1.405738189041006
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,15,3,sum,10.74189929405685,9.304802524794814,5.8832677957323085,3.2337922133796577,22.45025893866897,9,8,1,alpha_0,0.972803071645436
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,16,3,sum,4.646761373195724,4.043102311929754,4.472973138369271,0.1419329307468607,15.1908768520804,9,8,1,alpha_0,0.6320785072508932
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,17,3,sum,12.352808328718398,6.9371835517169504,10.611140557952861,1.717469421146729,28.022122476689745,9,8,1,alpha_0,1.619035808576009
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,18,3,sum,22.721998644419685,23.382314796173677,12.75779863725304,1.7935460004375732,40.76420638306183,9,8,1,alpha_0,2.2503384878367267
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,19,3,sum,23.171984464532706,18.678678359739806,21.46281347354201,0.05263634812624573,66.97038767639677,9,8,1,alpha_0,1.6455217275829517
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,20,3,sum,10.023264735203734,9.952797642926427,8.994356963998058,0.12673399234624796,28.904759783531496,9,8,1,alpha_0,1.7218158093832443
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,21,3,sum,13.420473141153124,10.004099524759448,12.415440044180425,0.5059132573300705,33.31285336347412,9,8,1,alpha_0,1.6474939178433283
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,22,3,sum,26.071602908903778,12.900851897839964,35.25468563337236,1.0118529697151948,111.81096992035742,9,8,1,alpha_0,1.659183914208827
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,23,3,sum,17.789707632905966,10.54292005453302,21.015936555351708,0.17498846348580957,67.01007137685714,9,8,1,alpha_0,1.4055438849035093
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,24,3,sum,16.60793941344805,15.222981795783463,13.764259337876478,1.7949927826472403,35.70006237816011,9,8,1,alpha_0,1.9702187185117954
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,25,3,sum,20.392748798281126,6.831243543633834,32.00642458695309,0.3678409767339625,102.14017121898821,9,8,1,alpha_0,1.7167800891381808
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,26,3,sum,27.005984157594682,17.986019469165782,33.620346928312614,0.2402402697353456,110.63129840503736,9,8,1,alpha_0,1.330175582908837
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,27,3,sum,9.662332345589263,5.9678740959707,9.14020184197913,2.119651131073032,27.202320973091528,9,8,1,alpha_0,0.723587378864698
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,28,3,sum,17.959692468245628,19.59970325287521,12.464968472057942,0.73924835066283,39.44137067725863,9,8,1,alpha_0,2.3024337596902154
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,29,3,sum,17.98308960381448,16.953402336996376,12.928009160032659,0.054035964490285554,34.412154537122575,9,8,1,alpha_0,0.7423918554517976
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,30,3,sum,16.526943743409277,10.940933432291,15.420461921108371,0.19513134865064682,42.201941932185,9,8,1,alpha_0,1.1890786624712684
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,31,3,sum,13.182904715273853,4.0602155261441215,17.545606464885932,1.5903545765246005,56.58536900022834,9,8,1,alpha_0,1.288492496784781
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,32,3,sum,15.928623873023513,7.48997333280494,18.254898078960554,0.3084548859102109,49.596063657589035,9,8,1,alpha_0,2.410158821716186
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,33,3,sum,16.78846810609152,9.87155410848884,14.274621417157938,0.698798696487058,42.93853205483044,9,8,1,alpha_0,1.0935532932180132
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,34,3,sum,16.92273106872516,5.047802499251779,24.42789988887001,0.04216654226743399,74.37710902200476,9,8,1,alpha_0,1.364795356866078
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,35,3,sum,13.264898586022666,6.448774711744764,13.79323786716594,0.4351635430057793,36.06883848884915,9,8,1,alpha_0,1.741456095984707
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,36,3,sum,8.507666724486702,6.842706432708792,6.471488642169794,1.500183835602979,19.091022950888245,9,8,1,alpha_0,1.088251702732684
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,37,3,sum,9.030906082243325,7.441592669171467,6.602515082307714,0.5189418763846705,21.60314238055332,9,8,1,alpha_0,0.5421472848837781
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,38,3,sum,20.75765002826873,21.19387965256295,16.615667697530746,1.7261592137217971,44.583599662040236,9,8,1,alpha_0,1.7066061108988881
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,39,3,sum,18.22504340346304,19.777467042423897,13.181269975793189,0.11987488904716756,34.7268934567254,9,8,1,alpha_0,2.4667880378303755
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,40,3,sum,17.877170580625737,3.149938897058948,22.66336748191893,0.019407820194725447,63.99139133958349,9,8,1,alpha_0,1.8698052583771743
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,41,3,sum,13.833744594692611,2.8750816244271675,19.633981578627882,0.2026278763647834,58.56533556525777,9,8,1,alpha_0,1.0253072960114538
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,42,3,sum,4.3595019477817045,1.3190454534158924,5.81632968199509,0.22637062856918214,16.812762048275715,9,8,1,alpha_0,0.4850161724617166
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,43,3,sum,19.6021967559972,15.997623457279705,20.550702047167015,0.9106621048109711,66.66002979431487,9,8,1,alpha_0,1.4030698186042596
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,44,3,sum,17.065498917081733,10.45886417024754,16.71715144835859,1.3831780403294225,51.98317973136842,9,8,1,alpha_0,1.2282624561062674
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,45,3,sum,11.107098208781208,9.405377414751385,10.957848176200386,0.2915291728191127,33.49987851240647,9,8,1,alpha_0,1.1584972277316896
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,46,3,sum,13.993099930092022,9.123936704505642,16.77388240495319,0.41562364528549456,56.15544598512556,9,8,1,alpha_0,1.1214746666635298
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,47,3,sum,7.150062451428962,3.155158604256088,8.560276643931058,1.178598668897604,28.00103612046848,9,8,1,alpha_0,1.2704137569469507
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,48,3,sum,9.747814744816225,5.607261842380397,9.445018167524276,1.2452350830295407,25.45290985722232,9,8,1,alpha_0,1.3843311945545436
tfim_h0.5,"TFIM (J=1, h=0.5)",2,4,residual_only,Residual connections only,49,3,sum,2.981589113952754,2.0611063188583145,3.33490326988432,0.18496689265111765,10.862266698641644,9,8,1,alpha_0,0.46046890196414936
tfim_h0.5,"TFIM (J=1, h=0.5)",2,5,entanglement_local,Entanglement + local cost,0,3,sum,30.627507759129674,16.11499682544458,33.305977274592536,0.0,75.76752645194448,6,6,0,,0.38968400322258834
tfim_h0.5,"TFIM (J=1, h=0.5)",2,5,entanglement_local,Entanglement + local cost,1,3,sum,12.357745547068008,13.080532604470196,11.6322946152369,5.20690216327358e-15,24.073636909886222,6,6,0,,0.2443359765959415
tfim_h0.5,"TFIM (J=1, h=0.5)",2,5,entanglement_local,Entanglement + local cost,2,3,sum,10.095360709042852,11.402543868225779,7.766128105621339,0.0,18.883538258902778,6,6,0,,0.1912399725566212
tfim_h0.5,"TFIM (J=1, h=0.5)",2,5,entanglement_local,Entanglement + local cost,3,3,sum,315.7163517307093,38.5846556683971,420.0370748444204,0.0,908.5643995237516,6,6,0,,0.48325322228260054
tfim_h0.5,"TFIM (J=1, h=0.5)",2,5,entanglement_local,Entanglement + local cost,4,3,sum,6.900497179253576,8.135115912515523,5.5691173741567965,0.0,16.001762310793858,6,6,0,,0.14913688753862026
tfim_h0.5,"TFIM (J=1, h=0.5)",2,5,entanglement_local,Entanglement + local cost,5,3,sum,8.931347245574178,10.136420727432053,7.071757256671829,5.131263254162611e-15,16.657621009290473,6,6,0,,0.1696994764895876
tfim_h0.5,"TFIM (J=1, h=0.5)",2,5,entanglement_local,Entanglement + local cost,6,3,sum,37.002143944742784,36.71453620174897,35.15602804946079,0.0,74.2918956324794,6,6,0,,0.4463948419329696
tfim_h0.5,"TFIM (J=1, h=0.5)",2,5,entanglement_local,Entanglement + local cost,7,3,sum,35.69154582699951,43.522539577969,28.563389810184958,6.243663487666367e-16,63.55209790302954,6,6,0,,0.48428443098802254
tfim_h0.5,"TFIM (J=1, h=0.5)",2,5,entanglement_local,Entanglement + local cost,8,3,sum,27.742496625888734,20.511249065151592,34.87521346285475,1.2512616201264016e-15,102.70141440001498,6,6,0,,0.36677452227712365
tfim_h0.5,"TFIM (J=1, h=0.5)",2,5,entanglement_local,Entanglement + local cost,9,3,sum,4.173933609887963,3.6548945778224144,3.976214087091462,0.0,8.86690625184148,6,6,0,,0.07786039841815635
tfim_h0.5,"TFIM (J=1, h=0.5)",2,5,entanglement_local,Entanglement + local cost,10,3,sum,1.2631086950506518,1.5646368332924563,0.9362651300017967,0.0,2.3617192488488494,6,6,0,,0.023066708239408585
tfim_h0.5,"TFIM (J=1, h=0.5)",2,5,entanglement_local,Entanglement + local cost,11,3,sum,12.200999721769245,8.618607011999131,14.702760235508357,0.0,43.4019168328068,6,6,0,,0.22423973188768506
tfim_h0.5,"TFIM (J=1, h=0.5)",2,5,entanglement_local,Entanglement + local cost,12,3,sum,18.90323382834625,12.762773139238757,21.111625714610597,1.2619626908732901e-15,61.69173263365483,6,6,0,,0.3085577672953401
tfim_h0.5,"TFIM (J=1, h=0.5)",2,5,entanglement_local,Entanglement + local cost,13,3,sum,8.052377547555423,8.437771444594997,7.6666246510405225,0.0,22.96915082938467,6,6,0,,0.15804527759430087
tfim_h0.5,"TFIM (J=1, h=0.5)",2,5,entanglement_local,Entanglement + local cost,14,3,sum,31.955501485011325,33.31014222624222,25.810226903640043,0.0,62.556362228791784,6,6,0,,0.4600144586583077
tfim_h0.5,"TFIM (J=1, h=0.5)",2,5,entanglement_local,Entanglement + local cost,15,3,sum,14.01215935989653,17.738761198058718,10.779789659115538,0.0,25.22339134010778,6,6,0,,0.2589485624336831
tfim_h0.5,"TFIM (J=1, h=0.5)",2,5,entanglement_local,Entanglement + local cost,16,3,sum,10.270840608341155,13.622734149214075,7.559640115796696,0.0,19.46593750828244,6,6,0,,0.21412185830851896
tfim_h0.5,"TFIM (J=1, h=0.5)",2,5,entanglement_local,Entanglement + local cost,17,3,sum,8.981850662907918,6.914471364770992,9.893793218919269,4.781479074014255e-15,27.13962716487781,6,6,0,,0.18079375407489948
tfim_h0.5,"TFIM (J=1, h=0.5)",2,5,entanglement_local,Entanglement + local cost,18,3,sum,11.103688594768853,10.049403845339686,9.924012987682133,0.0,23.26166193896687,6,6,0,,0.21852058665644525
tfim_h0.5,"TFIM (J=1, h=0.5)",2,5,entanglement_local,Entanglement + local cost,19,3,sum,25.22882836493514,23.351651055257776,24.807893171855085,0.0,61.75054511659907,6,6,0,,0.37839609130698815
tfim_h0.5,"TFIM (J=1, h=0.5)",2,5,entanglement_local,Entanglement + local cost,20,3,sum,19.897165337447984,14.182446608787508,20.598835511746884,1.163843092675699e-15,59.23538428548283,6,6,0,,0.3291115968875649
tfim_h0.5,"TFIM (J=1, h=0.5)",2,5,entanglement_local,Entanglement + local cost,21,3,sum,23.396697218471175,28.8873882948093,18.036121210027662,2.501864901987071e-15,46.937300850290804,6,6,0,,0.39813604275172065
tfim_h0.5,"TFIM (J=1, h=0.5)",2,5,entanglement_local,Entanglement + local cost,22,3,sum,10.157795480797455,8.591856192483242,9.037007319303695,0.0,21.881530249909126,6,6,0,,0.19761877456295338
tfim_h0.5,"TFIM (J=1, h=0.5)",2,5,entanglement_local,Entanglement + local cost,23,3,sum,28.75234083586089,25.70167735818521,25.1139722953214,1.243070797634689e-15,60.55534514939749,6,6,0,,0.42986760674951735
