configuration_id,depth,budget,median_SNR_est,iqr_SNR_est,rms_SNR_est,fraction_SNR_est_geq_1,fraction_ci_excludes_zero,median_SNR_exact,median_absolute_bias,iqr_absolute_bias,sign_agreement_fraction,rms_exact_gradient_magnitude,exact_gradient_landscape_variance_across_inits,final_tfim_energy_mean,global_fidelity_mean,mean_entanglement_entropy,mean_purity,n_matched_observations,total_circuit_evaluations_mean
1,3,2000,0.6331656320113521,1.3522346250579633,2.203967190810189,0.38500421229991577,0.6608333333333334,0.6487956097075241,0.0008344169632693473,0.0022130829884773884,0.8908333333333334,0.06852865813642513,0.0013472162626924642,-0.18535547958932067,0.07382416056180402,0.7534295393504848,0.6748876886766462,1200,2000.0
1,4,250,0.21672560022598164,0.2829696353555984,0.5037696062776578,0.04678362573099415,0.304375,0.1164311261959492,0.003431061719398969,0.007451514966208524,0.701875,0.04583446219420445,0.00039620472746767826,-0.2532306434038072,0.0644346017280046,0.8229960717511866,0.6376693824614414,1600,250.0
1,4,500,0.2595046993916182,0.3611820537409307,0.7306253508368069,0.09671179883945841,0.379375,0.19747505727172193,0.0020289802206567087,0.004974049331554133,0.77375,0.04583446219420445,0.00039620472746767826,-0.2532306434038072,0.0644346017280046,0.8229960717511866,0.6376693824614414,1600,500.0
1,4,1000,0.3603636402052435,0.6159541461346011,1.074264869582941,0.18199233716475097,0.513125,0.30977409068479717,0.0012175054737836274,0.0034505007385811012,0.82125,0.04583446219420445,0.00039620472746767826,-0.2532306434038072,0.0644346017280046,0.8229960717511866,0.6376693824614414,1600,1000.0
1,4,2000,0.482621726787067,0.8996740852294931,1.562056206537349,0.28898790579248884,0.595625,0.4708558558940943,0.0007702130140348223,0.0020604681302715945,0.855,0.04583446219420445,0.00039620472746767826,-0.2532306434038072,0.0644346017280046,0.8229960717511866,0.6376693824614414,1600,2000.0
1,6,250,0.18257418583505533,0.1846317653207381,0.3242196646194689,0.015177797051170859,0.17083333333333334,0.04140612695084149,0.0036825522384300083,0.00790111573864447,0.6033333333333334,0.03605612298333823,0.0002491699493990539,0.3016971766102031,0.05237654172606783,0.7746408937371014,0.666504596650883,2400,250.0
1,6,500,0.18288330769965844,0.2198606714993825,0.4430260803805658,0.03803888419273035,0.235,0.09165936824283615,0.001593283120942251,0.003995035966783611,0.6816666666666666,0.03605612298333823,0.0002491699493990539,0.3016971766102031,0.05237654172606783,0.7746408937371014,0.666504596650883,2400,500.0
1,6,1000,0.23583792415534646,0.31000790441409076,0.6351773474437884,0.06947368421052631,0.35333333333333333,0.1713464800881334,0.0007798141109161836,0.00230973281231517,0.7704166666666666,0.03605612298333823,0.0002491699493990539,0.3016971766102031,0.05237654172606783,0.7746408937371014,0.666504596650883,2400,1000.0
1,6,2000,0.3010398644698074,0.4993515308432171,0.8909310827496604,0.11562630917469627,0.46291666666666664,0.2865464842392259,0.0004726532607865746,0.001637218103887022,0.8183333333333334,0.03605612298333823,0.0002491699493990539,0.3016971766102031,0.05237654172606783,0.7746408937371014,0.666504596650883,2400,2000.0
2,1,250,0.8334294246401286,1.1500759931664604,1.5333647591623687,0.4308510638297872,0.6725,0.8462954537968321,0.002016039785683354,0.003982976471385664,0.8725,0.05740211089827005,0.001191580435027682,0.15097243650434766,0.03378536866073165,0.34508302603800756,0.8681261531646105,400,250.0
